Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,1.0,2.0,964,2.0,1,2,1.0,1,1.0,34,1,2,7.0,2,2.0,6735,6,0.0,15,3,2,0,10,2,3,0,0,0,0
23,0.0,2.0,160,1.0,4,1,3.0,3,0.0,51,3,1,2.0,2,2.0,3295,1,0.0,13,3,3,0,3,3,1,3,2,1,2
31,0.0,1.0,163,1.0,24,1,5.0,4,0.0,30,3,2,4.0,4,2.0,5238,2,0.0,20,4,4,0,9,3,2,5,4,1,4
39,0.0,0.0,792,1.0,1,3,1.0,4,1.0,77,3,2,2.0,4,1.0,6472,1,1.0,15,3,4,1,9,2,3,9,8,5,8
32,0.0,2.0,371,2.0,19,3,1.0,4,1.0,80,1,3,7.0,3,1.0,9610,3,0.0,13,3,3,1,10,2,1,4,3,0,2
40,0.0,2.0,611,2.0,7,4,3.0,2,1.0,88,3,5,3.0,2,2.0,19833,1,0.0,14,3,2,0,21,3,2,21,8,12,8
45,0.0,2.0,176,0.0,4,3,1.0,3,0.0,56,1,3,1.0,3,1.0,9756,4,0.0,21,4,3,2,9,2,4,5,0,0,3
30,0.0,1.0,1312,1.0,2,4,5.0,4,0.0,78,2,1,6.0,1,2.0,4968,0,0.0,16,3,4,0,10,2,3,9,7,0,7
24,0.0,1.0,897,0.0,10,3,3.0,1,1.0,59,3,1,1.0,4,1.0,2145,0,0.0,14,3,4,1,3,2,3,2,2,2,1
30,1.0,1.0,600,0.0,8,3,0.0,3,0.0,66,2,1,1.0,4,0.0,2180,6,0.0,11,3,3,1,6,0,2,4,2,1,2
31,0.0,2.0,1003,2.0,5,3,5.0,1,1.0,51,3,2,7.0,3,1.0,8346,1,0.0,19,3,3,1,6,3,3,5,2,0,2
27,0.0,2.0,1054,1.0,8,3,3.0,3,0.0,67,3,1,6.0,4,2.0,3445,1,0.0,11,3,3,0,6,5,2,6,2,1,4
29,1.0,2.0,428,2.0,9,3,2.0,2,0.0,52,1,1,8.0,2,2.0,2760,1,0.0,13,3,3,0,2,3,3,2,2,2,2
29,0.0,1.0,461,1.0,1,3,1.0,4,1.0,70,4,2,0.0,3,2.0,6294,8,1.0,12,3,4,0,10,5,4,3,2,0,2
30,0.0,2.0,979,2.0,15,2,2.0,3,1.0,94,2,3,7.0,1,0.0,7140,2,0.0,11,3,1,1,12,2,3,7,7,1,7
34,0.0,2.0,181,1.0,2,4,3.0,4,1.0,97,4,1,6.0,4,1.0,2932,0,1.0,14,3,1,3,6,3,3,5,0,1,2
33,0.0,0.0,1283,2.0,2,3,2.0,4,0.0,62,3,2,7.0,2,2.0,5147,8,0.0,15,3,4,0,13,2,2,11,7,1,7
49,0.0,2.0,1313,2.0,11,4,2.0,4,0.0,80,3,2,7.0,4,2.0,4507,3,0.0,12,3,3,0,8,1,4,5,1,0,4
33,1.0,2.0,211,2.0,16,3,1.0,1,0.0,74,3,3,7.0,1,2.0,8564,2,1.0,20,4,3,0,11,2,2,0,0,0,0
38,0.0,1.0,594,1.0,2,2,3.0,3,0.0,75,2,1,2.0,2,1.0,2468,4,0.0,14,3,2,1,9,4,2,6,1,0,5
31,1.0,2.0,1079,2.0,16,4,2.0,1,1.0,70,3,3,7.0,3,1.0,8161,2,0.0,13,3,1,3,10,2,3,1,0,0,0
29,0.0,2.0,590,1.0,4,3,5.0,4,0.0,91,2,1,6.0,1,0.0,2109,1,0.0,13,3,3,1,1,2,3,1,0,0,0
30,0.0,2.0,305,1.0,16,3,1.0,3,1.0,58,4,2,0.0,3,1.0,5294,3,0.0,16,3,3,1,10,3,3,7,0,1,7
32,0.0,0.0,953,1.0,5,4,5.0,2,1.0,65,3,1,6.0,2,2.0,2718,2,0.0,14,3,2,0,12,3,3,7,7,0,7
38,0.0,2.0,833,1.0,18,3,3.0,2,1.0,60,1,2,0.0,4,1.0,5811,3,1.0,16,3,3,1,15,2,3,1,0,1,0
43,1.0,1.0,807,1.0,17,3,5.0,3,1.0,38,2,1,6.0,3,1.0,2437,9,1.0,16,3,4,1,6,4,3,1,0,0,0
42,0.0,2.0,855,1.0,12,3,3.0,2,1.0,57,3,1,2.0,2,0.0,2766,8,0.0,22,4,2,3,7,6,2,5,3,0,4
55,0.0,2.0,478,1.0,2,3,3.0,3,1.0,60,2,5,5.0,1,1.0,19038,8,0.0,12,3,2,3,34,2,3,1,0,0,0
33,0.0,0.0,775,1.0,4,3,5.0,4,1.0,90,3,2,6.0,2,0.0,3055,5,0.0,15,3,4,2,11,2,2,9,8,1,7
41,0.0,2.0,548,1.0,9,4,1.0,3,1.0,94,3,1,2.0,1,0.0,2289,1,0.0,20,4,2,2,5,2,3,5,3,0,4
34,0.0,0.0,1375,2.0,10,3,1.0,4,1.0,87,3,2,7.0,3,0.0,4001,1,1.0,14,3,3,1,15,3,3,15,14,0,7
53,0.0,0.0,661,1.0,1,4,3.0,1,0.0,60,2,4,4.0,3,1.0,12965,4,1.0,20,4,4,3,27,2,2,3,2,0,2
43,0.0,2.0,244,0.0,2,3,1.0,2,1.0,97,3,1,1.0,4,2.0,3539,0,0.0,13,3,2,0,10,5,3,9,7,1,8
34,0.0,2.0,511,2.0,3,2,1.0,4,0.0,32,1,2,7.0,4,2.0,6029,5,0.0,12,3,1,0,6,3,3,2,2,2,2
21,1.0,2.0,337,2.0,7,1,2.0,2,1.0,31,3,1,8.0,2,2.0,2679,1,0.0,13,3,2,0,1,3,3,1,0,1,0
38,0.0,2.0,1153,1.0,6,2,4.0,4,0.0,40,2,1,2.0,3,1.0,3702,1,0.0,11,3,2,1,5,3,3,5,4,0,4
22,1.0,2.0,1294,1.0,8,1,3.0,3,0.0,79,3,1,2.0,1,1.0,2398,1,1.0,17,3,3,0,1,6,3,1,0,0,0
31,0.0,2.0,196,2.0,29,4,2.0,1,0.0,91,2,2,7.0,4,1.0,5468,1,0.0,14,3,1,2,13,3,3,12,7,5,7
51,0.0,2.0,942,1.0,3,3,5.0,1,0.0,53,3,3,3.0,3,1.0,13116,2,0.0,11,3,4,0,15,2,3,2,2,2,2
37,0.0,2.0,589,2.0,9,2,2.0,2,1.0,46,2,2,7.0,2,1.0,4189,1,0.0,14,3,1,2,5,2,3,5,2,0,3
46,0.0,2.0,734,1.0,2,4,3.0,3,1.0,46,3,5,5.0,4,0.0,19328,7,1.0,17,3,3,1,24,3,3,2,1,2,2
36,0.0,2.0,1383,1.0,10,3,1.0,4,1.0,90,3,3,0.0,1,1.0,8321,7,1.0,13,3,4,1,15,1,3,12,8,5,7
44,1.0,1.0,429,1.0,1,2,3.0,3,1.0,99,3,1,6.0,2,0.0,2342,1,1.0,12,3,3,3,6,2,2,5,3,2,3
37,0.0,2.0,1239,0.0,8,2,4.0,3,1.0,89,3,2,1.0,2,0.0,4071,2,0.0,13,3,3,0,19,4,2,10,0,4,7
35,1.0,2.0,303,2.0,27,3,1.0,3,1.0,84,3,2,7.0,4,2.0,5813,1,1.0,18,3,4,0,10,2,3,10,7,7,7
33,0.0,2.0,867,1.0,8,4,1.0,4,1.0,90,4,1,6.0,1,1.0,3143,6,0.0,19,3,2,1,14,1,3,10,8,7,6
28,0.0,2.0,1181,1.0,1,3,1.0,3,1.0,82,3,1,6.0,4,1.0,2044,1,0.0,11,3,3,1,5,6,4,5,3,0,3
39,0.0,2.0,1253,1.0,10,1,3.0,3,1.0,65,3,3,5.0,3,2.0,13464,7,0.0,21,4,3,0,9,3,3,4,3,2,2
46,0.0,0.0,849,2.0,26,2,1.0,2,1.0,98,2,2,7.0,2,2.0,7991,8,0.0,15,3,3,0,6,3,3,2,2,2,2
40,0.0,2.0,616,1.0,2,2,1.0,3,0.0,99,3,1,2.0,1,1.0,3377,4,0.0,17,3,4,1,7,5,2,4,3,0,2
42,0.0,2.0,1128,1.0,13,3,3.0,2,1.0,95,4,2,0.0,1,1.0,5538,5,0.0,18,3,3,2,10,2,2,0,0,0,0
35,0.0,0.0,1180,1.0,2,2,3.0,2,1.0,90,3,2,4.0,4,0.0,5762,2,0.0,14,3,3,1,15,6,3,7,7,1,7
38,0.0,0.0,1336,0.0,2,3,0.0,1,1.0,100,3,1,1.0,2,0.0,2592,5,0.0,13,3,4,3,13,3,3,11,10,3,8
34,1.0,1.0,234,1.0,9,4,1.0,4,1.0,93,3,2,2.0,1,1.0,5346,4,0.0,17,3,3,1,11,3,2,7,1,0,7
37,1.0,2.0,370,1.0,10,4,3.0,4,1.0,58,3,2,4.0,1,2.0,4213,1,0.0,15,3,2,0,10,4,1,10,3,0,8
39,0.0,1.0,766,2.0,20,3,1.0,3,1.0,83,3,2,7.0,4,0.0,4127,2,0.0,18,3,4,1,7,6,3,2,1,2,2
43,0.0,0.0,343,1.0,9,3,1.0,1,1.0,52,3,1,6.0,3,2.0,2438,4,0.0,13,3,3,0,7,2,2,3,2,1,2
41,0.0,2.0,447,1.0,5,3,1.0,2,1.0,85,4,2,0.0,2,2.0,6870,3,0.0,12,3,1,0,11,3,1,3,2,1,2
41,0.0,2.0,796,2.0,4,1,2.0,3,0.0,81,3,3,7.0,3,0.0,10447,0,1.0,13,3,4,1,23,3,4,22,14,13,5
30,0.0,2.0,1092,1.0,10,3,3.0,1,0.0,64,3,3,4.0,3,2.0,9667,9,0.0,14,3,2,0,9,3,3,7,7,0,2
26,1.0,2.0,920,0.0,20,2,3.0,4,0.0,69,3,1,1.0,2,1.0,2148,0,1.0,11,3,3,0,6,3,3,5,1,1,4
46,1.0,2.0,261,1.0,21,2,3.0,4,0.0,66,3,2,0.0,2,1.0,8926,4,0.0,22,4,4,1,13,2,4,9,7,3,7
40,0.0,2.0,1194,1.0,1,3,1.0,3,0.0,52,3,2,0.0,4,0.0,6513,4,0.0,17,3,4,1,12,3,3,5,3,0,3
34,0.0,2.0,810,2.0,8,2,5.0,2,1.0,92,4,2,7.0,3,1.0,6799,1,0.0,21,4,3,2,10,5,3,10,8,4,8
58,0.0,0.0,350,2.0,2,3,3.0,2,1.0,52,3,4,3.0,2,0.0,16291,4,0.0,22,4,4,1,37,0,2,16,9,14,14
35,0.0,2.0,185,1.0,23,4,3.0,2,1.0,91,1,1,2.0,3,1.0,2705,0,0.0,16,3,2,1,6,2,4,5,4,0,3
47,0.0,2.0,1001,1.0,4,3,1.0,3,0.0,92,2,3,4.0,2,0.0,10333,8,1.0,12,3,3,1,28,4,3,22,11,14,10
40,0.0,2.0,750,1.0,12,3,1.0,2,0.0,47,3,2,0.0,1,0.0,4448,2,0.0,12,3,2,1,15,3,3,7,4,7,7
54,0.0,2.0,431,1.0,7,4,3.0,4,0.0,68,3,2,6.0,4,1.0,6854,4,0.0,15,3,2,1,14,2,2,7,1,1,7
31,0.0,1.0,1125,2.0,7,4,2.0,1,0.0,68,3,3,7.0,1,1.0,9637,2,0.0,14,3,4,2,9,3,3,3,2,2,2
28,0.0,2.0,1217,1.0,1,3,3.0,3,0.0,67,3,1,6.0,1,1.0,3591,1,0.0,25,4,3,1,3,3,3,3,2,1,2
38,0.0,2.0,723,2.0,2,4,2.0,2,0.0,77,1,2,8.0,4,1.0,5405,2,1.0,20,4,1,2,20,4,2,4,2,0,3
26,0.0,2.0,572,2.0,10,3,3.0,3,1.0,46,3,2,7.0,4,2.0,4684,1,0.0,13,3,1,0,5,4,3,5,3,1,2
58,0.0,1.0,1216,1.0,15,4,1.0,1,1.0,87,3,4,5.0,3,1.0,15787,2,1.0,14,3,2,0,23,3,3,2,2,2,2
18,0.0,0.0,1431,1.0,14,3,3.0,2,0.0,33,3,1,6.0,3,2.0,1514,1,0.0,16,3,3,0,0,4,1,0,0,0,0
31,1.0,2.0,359,0.0,18,5,0.0,4,1.0,89,4,1,1.0,1,1.0,2956,0,0.0,17,3,3,0,2,4,3,1,0,0,0
29,1.0,2.0,350,0.0,13,3,0.0,1,1.0,56,2,1,1.0,1,0.0,2335,4,1.0,15,3,4,3,4,3,3,2,2,2,0
45,0.0,0.0,589,2.0,2,4,1.0,3,0.0,67,3,2,7.0,3,1.0,5154,4,0.0,22,4,2,2,10,3,4,8,7,5,7
36,0.0,2.0,430,1.0,2,4,4.0,4,0.0,73,3,2,6.0,2,1.0,6962,4,1.0,22,4,4,1,15,2,3,1,0,0,0
43,0.0,1.0,1422,2.0,2,4,1.0,1,1.0,92,3,2,7.0,4,1.0,5675,1,0.0,20,4,3,1,7,5,3,7,7,7,7
27,0.0,1.0,1297,1.0,5,2,1.0,4,0.0,53,3,1,2.0,4,2.0,2379,0,1.0,14,3,3,0,6,3,2,5,4,0,2
29,0.0,1.0,574,1.0,20,1,3.0,4,1.0,40,3,1,2.0,4,1.0,3812,1,0.0,13,3,2,0,11,3,4,11,8,3,10
32,0.0,1.0,1318,2.0,10,4,2.0,4,1.0,79,3,2,7.0,4,2.0,4648,8,0.0,13,3,3,0,4,2,4,0,0,0,0
42,0.0,0.0,355,1.0,10,4,5.0,3,1.0,38,3,1,6.0,3,1.0,2936,3,0.0,22,4,2,2,10,1,2,6,3,3,3
47,0.0,2.0,207,1.0,9,4,1.0,2,0.0,64,3,1,2.0,3,2.0,2105,4,0.0,12,3,3,0,7,2,3,2,2,2,0
46,0.0,2.0,706,1.0,2,2,1.0,4,1.0,82,3,3,4.0,4,0.0,8578,3,0.0,14,3,3,1,12,4,2,9,8,4,7
28,0.0,0.0,280,0.0,1,2,1.0,3,1.0,43,3,1,1.0,4,0.0,2706,1,0.0,15,3,2,1,3,2,3,3,2,2,2
29,0.0,2.0,726,1.0,29,1,1.0,4,1.0,93,1,2,0.0,3,0.0,6384,8,0.0,17,3,4,2,11,3,3,7,0,1,6
42,0.0,2.0,1142,1.0,8,3,1.0,4,1.0,81,3,1,2.0,3,2.0,3968,4,0.0,13,3,4,0,8,3,3,0,0,0,0
32,1.0,2.0,414,2.0,2,4,2.0,3,1.0,82,2,2,7.0,2,2.0,9907,7,1.0,12,3,3,0,7,3,2,2,2,2,2
46,0.0,2.0,1319,2.0,3,3,5.0,1,0.0,45,4,4,7.0,1,0.0,13225,2,0.0,12,3,4,1,25,5,3,19,17,2,8
27,0.0,2.0,728,2.0,23,1,3.0,2,0.0,36,2,2,8.0,3,1.0,3540,1,0.0,21,4,4,1,9,5,3,9,8,5,8
29,0.0,2.0,352,0.0,6,1,3.0,4,1.0,87,2,1,1.0,2,1.0,2804,1,0.0,11,3,4,0,1,3,3,1,0,0,0
43,0.0,2.0,823,1.0,6,3,3.0,1,0.0,81,2,5,3.0,3,1.0,19392,7,0.0,13,3,4,0,21,2,3,16,12,6,14
48,0.0,2.0,1224,1.0,10,3,1.0,4,1.0,91,2,5,5.0,2,1.0,19665,4,0.0,12,3,4,0,29,3,3,22,10,12,9
29,1.0,1.0,459,1.0,24,2,1.0,4,1.0,73,2,1,6.0,4,2.0,2439,1,1.0,24,4,2,0,1,3,2,1,0,1,0
46,1.0,2.0,1254,2.0,10,3,1.0,3,0.0,64,3,3,7.0,2,1.0,7314,5,0.0,21,4,3,3,14,2,3,8,7,0,7
27,0.0,1.0,1131,1.0,15,3,1.0,4,0.0,77,2,1,6.0,1,1.0,4774,0,0.0,19,3,4,1,8,2,2,7,6,7,3
39,0.0,2.0,835,1.0,19,4,4.0,4,1.0,41,3,2,6.0,4,0.0,3902,8,0.0,14,3,2,3,7,2,3,2,2,2,2
55,0.0,2.0,836,1.0,2,4,5.0,2,1.0,98,2,1,6.0,4,1.0,2662,8,0.0,20,4,2,1,19,2,4,5,2,0,4
28,0.0,2.0,1172,2.0,3,3,3.0,2,0.0,78,3,1,8.0,2,1.0,2856,1,0.0,19,3,4,1,1,3,3,1,0,0,0
30,1.0,2.0,945,2.0,9,3,3.0,2,1.0,89,3,1,8.0,4,2.0,1081,1,0.0,13,3,3,0,1,3,2,1,0,0,0
22,1.0,2.0,391,1.0,7,1,1.0,4,1.0,75,3,1,6.0,2,2.0,2472,1,1.0,23,4,1,0,1,2,3,1,0,0,0
36,0.0,2.0,1266,2.0,10,4,5.0,2,0.0,63,2,2,7.0,3,1.0,5673,1,1.0,13,3,1,1,10,4,3,10,9,1,7
31,0.0,2.0,311,1.0,20,3,1.0,2,1.0,89,3,2,2.0,3,0.0,4197,1,0.0,11,3,1,1,10,2,3,10,8,0,2
34,0.0,2.0,1480,2.0,4,3,1.0,3,1.0,64,3,3,7.0,4,1.0,9713,2,1.0,13,3,4,3,9,3,3,5,3,1,0
29,0.0,2.0,592,1.0,7,3,1.0,4,1.0,59,3,1,2.0,1,2.0,2062,3,0.0,14,3,2,0,11,2,3,3,2,1,2
37,0.0,2.0,783,1.0,7,4,3.0,4,1.0,78,3,2,6.0,1,1.0,4284,5,1.0,22,4,3,1,16,2,3,5,3,0,4
35,0.0,2.0,219,1.0,16,2,4.0,4,0.0,44,2,2,4.0,2,1.0,4788,0,1.0,11,3,4,0,4,2,3,3,2,0,2
45,0.0,2.0,556,1.0,25,2,1.0,2,0.0,93,2,2,4.0,4,1.0,5906,0,0.0,13,3,4,2,10,2,2,9,8,3,8
36,0.0,1.0,1213,0.0,2,1,0.0,2,1.0,94,2,2,1.0,4,2.0,3886,1,0.0,21,4,4,0,10,2,2,10,1,0,8
40,0.0,2.0,1137,1.0,1,4,1.0,1,1.0,98,3,4,3.0,1,0.0,16823,2,0.0,11,3,1,1,22,3,3,19,7,11,16
26,0.0,2.0,482,1.0,1,2,1.0,2,0.0,90,2,1,6.0,3,1.0,2933,1,1.0,13,3,3,1,1,3,2,1,0,1,0
27,0.0,2.0,511,2.0,2,2,3.0,1,0.0,89,4,2,7.0,3,2.0,6500,0,0.0,14,3,2,0,9,5,2,8,7,0,7
48,0.0,1.0,117,1.0,22,3,3.0,4,0.0,58,3,4,3.0,4,0.0,17174,3,0.0,11,3,2,1,24,3,3,22,17,4,7
44,0.0,2.0,170,1.0,1,4,1.0,2,1.0,78,4,2,0.0,1,1.0,5033,2,0.0,15,3,4,1,10,5,3,2,0,2,2
34,1.0,0.0,967,1.0,16,4,5.0,4,1.0,85,1,1,6.0,1,1.0,2307,1,1.0,23,4,2,1,5,2,3,5,2,3,0
56,1.0,2.0,1162,1.0,24,2,1.0,1,1.0,97,3,1,2.0,4,2.0,2587,1,0.0,16,3,4,0,5,3,3,4,2,1,0
36,0.0,2.0,335,2.0,17,2,2.0,3,1.0,33,2,2,7.0,2,1.0,5507,2,0.0,16,3,3,2,12,1,1,4,2,1,3
41,0.0,2.0,337,2.0,8,3,2.0,3,0.0,54,3,2,7.0,2,1.0,4393,5,0.0,21,4,3,1,14,3,3,5,4,1,4
42,0.0,2.0,1396,1.0,6,3,3.0,3,1.0,83,3,3,5.0,1,1.0,13348,9,0.0,13,3,2,1,18,3,4,13,7,5,7
31,0.0,2.0,1079,2.0,10,2,3.0,3,0.0,86,3,2,7.0,4,0.0,6583,2,1.0,11,3,4,1,8,2,3,5,2,1,4
34,0.0,2.0,735,2.0,3,1,3.0,4,0.0,75,2,2,7.0,4,1.0,8103,3,1.0,12,3,3,0,9,3,2,4,2,0,1
31,0.0,2.0,471,1.0,4,3,3.0,1,0.0,62,4,1,2.0,3,0.0,3978,8,0.0,12,3,2,1,4,0,2,2,2,2,2
26,0.0,1.0,1096,1.0,6,3,4.0,3,1.0,61,4,1,2.0,4,1.0,2544,0,0.0,18,3,1,1,8,3,3,7,7,7,7
45,0.0,1.0,1297,1.0,1,4,3.0,2,1.0,44,3,2,0.0,3,2.0,5399,4,0.0,12,3,3,0,12,3,3,4,2,0,3
33,0.0,2.0,217,2.0,10,4,2.0,2,1.0,43,3,2,7.0,3,2.0,5487,1,0.0,14,3,2,0,10,2,2,10,4,0,9
28,0.0,1.0,783,2.0,1,2,1.0,3,1.0,42,2,2,7.0,4,1.0,6834,1,1.0,12,3,3,1,7,2,3,7,7,0,7
29,1.0,1.0,746,2.0,24,3,5.0,3,1.0,45,4,1,8.0,1,2.0,1091,1,0.0,17,3,4,0,1,3,3,1,0,0,0
39,0.0,0.0,1251,2.0,21,4,1.0,1,0.0,32,1,2,7.0,3,1.0,5736,6,0.0,19,3,3,1,10,1,3,3,2,1,2
27,0.0,2.0,1354,1.0,2,4,5.0,2,1.0,41,3,1,6.0,2,1.0,2226,1,0.0,11,3,3,1,6,3,2,5,3,1,2
34,0.0,1.0,735,1.0,22,4,4.0,3,1.0,86,2,2,6.0,4,1.0,5747,1,1.0,15,3,2,0,16,3,3,15,10,6,11
28,1.0,2.0,1475,2.0,13,2,2.0,4,0.0,84,3,2,7.0,3,2.0,9854,3,1.0,11,3,4,0,6,0,3,2,0,2,2
47,0.0,0.0,1169,1.0,14,4,5.0,3,1.0,64,3,2,6.0,2,1.0,5467,8,0.0,18,3,3,1,16,4,4,8,7,1,7
56,0.0,2.0,1443,2.0,11,5,2.0,4,0.0,89,2,2,7.0,1,1.0,5380,4,0.0,16,3,3,1,6,3,3,0,0,0,0
39,0.0,2.0,867,1.0,9,2,3.0,1,1.0,87,3,2,4.0,1,1.0,5151,1,0.0,25,4,4,1,10,3,3,10,0,7,9
38,0.0,1.0,1394,1.0,8,3,3.0,4,0.0,58,2,2,6.0,2,0.0,2133,1,1.0,16,3,3,1,20,3,3,20,11,0,7
58,0.0,2.0,605,2.0,21,3,1.0,4,0.0,72,3,4,3.0,4,1.0,17875,4,1.0,13,3,3,1,29,2,2,1,0,0,0
32,1.0,1.0,238,1.0,5,2,1.0,1,0.0,47,4,1,6.0,3,2.0,2432,3,1.0,14,3,1,0,8,2,3,4,1,0,3
38,0.0,2.0,1206,1.0,9,2,1.0,2,1.0,71,3,1,6.0,4,0.0,4771,2,0.0,19,3,4,2,10,0,4,5,2,0,3
49,0.0,1.0,1064,1.0,2,1,1.0,2,1.0,42,3,5,5.0,4,1.0,19161,3,0.0,15,3,4,0,28,3,3,5,4,4,3
42,0.0,2.0,419,2.0,12,4,2.0,2,1.0,77,3,2,7.0,4,0.0,5087,3,1.0,12,3,3,2,14,4,3,0,0,0,0
27,1.0,1.0,1337,0.0,22,3,0.0,1,0.0,58,2,1,1.0,2,1.0,2863,1,0.0,12,3,1,0,1,2,3,1,0,0,0
35,0.0,2.0,682,2.0,18,4,3.0,2,1.0,71,3,2,7.0,1,1.0,5561,0,0.0,16,3,4,1,6,2,1,5,3,0,4
28,0.0,0.0,1103,1.0,16,3,3.0,3,1.0,49,3,1,6.0,3,2.0,2144,1,0.0,14,3,3,0,5,3,2,5,3,1,4
31,0.0,0.0,976,1.0,3,2,3.0,3,1.0,48,3,1,6.0,1,0.0,3065,1,1.0,13,3,4,1,4,3,4,4,2,2,3
36,0.0,0.0,1351,1.0,9,4,1.0,1,1.0,66,4,1,2.0,2,1.0,2810,1,0.0,22,4,2,0,5,3,3,5,4,0,2
34,0.0,2.0,937,2.0,1,3,2.0,1,1.0,32,3,3,7.0,4,2.0,9888,1,0.0,21,4,1,0,14,3,2,14,8,2,1
34,0.0,2.0,1239,2.0,13,4,3.0,4,1.0,39,3,3,7.0,3,0.0,8628,1,0.0,18,3,3,1,9,2,2,8,7,1,1
26,0.0,2.0,157,1.0,1,3,3.0,3,1.0,95,3,1,2.0,1,2.0,2867,0,0.0,13,3,4,0,8,6,2,7,7,7,6
29,0.0,2.0,136,1.0,1,3,1.0,1,1.0,89,3,2,0.0,1,1.0,5373,0,0.0,12,3,1,1,6,5,2,5,3,0,2
32,0.0,0.0,1146,1.0,15,4,3.0,3,0.0,34,3,2,0.0,4,0.0,6667,5,0.0,18,3,2,1,9,6,3,5,1,1,2
31,0.0,1.0,1125,1.0,1,3,1.0,4,1.0,48,1,2,6.0,1,1.0,5003,1,0.0,21,4,2,0,10,6,3,10,8,8,7
28,1.0,2.0,1404,1.0,17,3,5.0,3,1.0,32,2,1,2.0,4,0.0,2367,5,0.0,12,3,1,1,6,2,2,4,1,0,3
38,0.0,2.0,1404,2.0,1,3,1.0,1,1.0,59,2,1,8.0,1,2.0,2858,4,0.0,14,3,1,0,20,3,2,1,0,0,0
35,0.0,2.0,1224,2.0,7,4,1.0,3,0.0,55,3,2,7.0,4,1.0,5204,1,1.0,11,3,4,0,10,2,3,10,8,0,9
27,0.0,2.0,954,2.0,9,3,2.0,4,1.0,44,3,2,7.0,4,2.0,4105,1,0.0,14,3,1,0,7,5,3,7,7,0,7
32,0.0,2.0,1373,1.0,5,4,1.0,4,1.0,56,2,2,4.0,4,2.0,9679,8,0.0,24,4,2,0,8,1,3,1,0,0,0
31,1.0,1.0,754,2.0,26,4,2.0,1,1.0,63,3,2,7.0,4,1.0,5617,1,1.0,11,3,3,0,10,4,3,10,7,0,8
53,1.0,2.0,1168,2.0,24,4,1.0,1,1.0,66,3,3,7.0,1,2.0,10448,6,1.0,13,3,2,0,15,2,2,2,2,2,2
54,0.0,2.0,155,1.0,9,2,1.0,1,0.0,67,3,2,6.0,3,1.0,2897,3,0.0,11,3,3,2,9,6,2,4,3,2,3
33,0.0,1.0,1303,1.0,7,2,1.0,4,1.0,36,3,2,0.0,3,0.0,5968,1,0.0,20,4,3,3,9,2,3,9,7,2,8
43,0.0,2.0,574,1.0,11,3,1.0,1,1.0,30,3,3,0.0,3,1.0,7510,1,0.0,17,3,2,1,10,1,3,10,9,0,9
38,0.0,1.0,1444,0.0,1,4,4.0,4,1.0,88,3,1,1.0,2,1.0,2991,0,1.0,11,3,2,1,7,2,3,6,2,1,2
55,0.0,2.0,189,0.0,26,4,0.0,3,1.0,71,4,5,3.0,2,1.0,19636,4,1.0,18,3,1,1,35,0,3,10,9,1,4
31,0.0,2.0,1276,1.0,2,1,3.0,4,0.0,59,1,1,2.0,4,0.0,1129,1,1.0,11,3,3,3,1,4,3,1,0,0,0
39,0.0,2.0,119,2.0,15,4,2.0,2,1.0,77,3,4,7.0,1,2.0,13341,0,0.0,12,3,1,0,21,3,3,20,8,11,10
42,0.0,0.0,335,1.0,23,2,1.0,4,1.0,37,2,2,6.0,3,2.0,4332,1,0.0,12,3,4,0,20,2,3,20,9,3,7
31,0.0,0.0,697,1.0,10,3,3.0,3,0.0,40,3,3,5.0,3,1.0,11031,4,0.0,20,4,3,1,13,2,4,11,7,4,8
54,0.0,2.0,157,1.0,10,3,3.0,3,0.0,77,3,2,4.0,1,2.0,4440,6,1.0,19,3,4,0,9,3,3,5,2,1,4
24,0.0,2.0,771,1.0,1,2,1.0,2,1.0,45,2,2,0.0,3,2.0,4617,1,0.0,12,3,2,0,4,2,2,4,3,1,2
23,0.0,2.0,571,1.0,12,2,4.0,4,1.0,78,3,1,2.0,4,2.0,2647,1,0.0,13,3,3,0,5,6,4,5,2,1,4
40,0.0,1.0,692,1.0,11,3,5.0,4,0.0,73,3,2,2.0,3,1.0,6323,1,0.0,11,3,1,1,10,2,4,10,9,9,4
40,0.0,2.0,444,2.0,2,2,2.0,2,0.0,92,3,2,7.0,2,1.0,5677,3,0.0,14,3,3,1,15,4,3,11,8,5,10
25,0.0,2.0,309,0.0,2,3,0.0,3,0.0,82,3,1,1.0,2,1.0,2187,4,0.0,14,3,3,0,6,3,3,2,0,1,2
30,0.0,2.0,911,1.0,1,2,3.0,4,1.0,76,3,1,2.0,2,1.0,3748,1,0.0,13,3,3,0,12,6,2,12,8,1,7
25,0.0,2.0,977,1.0,2,1,4.0,4,1.0,57,3,1,2.0,3,0.0,3977,6,1.0,19,3,3,1,7,2,2,2,2,0,2
